Image,X,Y
dataset/images/8772337546813602412.png,253,456
dataset/images/-1858346379059996690.png,346,609
dataset/images/-7772969854782631285.png,339,542
dataset/images/-6872266676581885327.png,297,453
dataset/images/-2928857103244658743.png,268,576
dataset/images/-1388580356188667857.png,286,507
dataset/images/-8901270085979773641.png,287,506
dataset/images/-4470834728079529874.png,78,538
dataset/images/-4491987278543705187.png,191,513
dataset/images/-4461423382208893454.png,372,474
dataset/images/-3945856862178278962.png,118,305
dataset/images/-1651927693770727765.png,232,233
dataset/images/-1843405873883770233.png,401,650
dataset/images/6990071977297552397.png,381,509
dataset/images/-2682996779844646329.png,280,448
dataset/images/-4693616251061198273.png,274,380
dataset/images/3541058243163230586.png,360,560
dataset/images/-4596787619832414799.png,341,439
dataset/images/1876054088202915751.png,390,471
dataset/images/-3821908661269191208.png,329,493
dataset/images/4378833881654100143.png,352,592
dataset/images/2967422214128041718.png,336,507
dataset/images/5834547384137295983.png,336,507
dataset/images/-3909577422247309653.png,331,484
dataset/images/-8171485642889957456.png,580,254
dataset/images/-7411720837192491249.png,238,525
dataset/images/-2818633235976112099.png,414,450
dataset/images/-3990642793987097323.png,254,294
dataset/images/-1116085972492150093.png,277,689
dataset/images/-5166327022209455745.png,308,560
dataset/images/2442787247623782649.png,329,619
dataset/images/-2464616732809803717.png,393,471
dataset/images/193087138141817006.png,105,885
dataset/images/-6976978274685417597.png,192,435
dataset/images/-4444671819244130593.png,242,461
dataset/images/-1183254232000145383.png,725,445
dataset/images/-3093381369321113036.png,343,607
dataset/images/-8289424844938182188.png,326,588
dataset/images/-2034979617794657349.png,362,534
dataset/images/4094797845341872966.png,230,541
dataset/images/7370093929534229464.png,318,461
dataset/images/-3912040042324761913.png,318,460
dataset/images/6945764380486174282.png,301,604
dataset/images/-795882876757873339.png,452,532
dataset/images/-3113172764515247289.png,461,401
dataset/images/-1157642454110438613.png,422,470
dataset/images/7042029517528491248.png,269,335
dataset/images/-2829186922698809162.png,297,461
dataset/images/-8799957478432766982.png,293,448
dataset/images/-4898707077089802411.png,293,448
dataset/images/5802968618509859274.png,316,404
dataset/images/-6896162265958450430.png,294,356
dataset/images/-4058441232255384760.png,373,228
dataset/images/-6320288006568462765.png,361,431
dataset/images/-5877528973360474863.png,154,412
dataset/images/-5486819123551817803.png,161,508
dataset/images/-3725963912000172161.png,270,446
dataset/images/2386971064686249517.png,263,487
dataset/images/-3780759050734278605.png,439,791
dataset/images/-1164666177366943386.png,335,527
dataset/images/-9174558387716579919.png,336,557
dataset/images/-6242158112232873458.png,427,624
dataset/images/-2030090339984105607.png,216,468
dataset/images/8427651112818416576.png,249,467
dataset/images/2390331224102061989.png,254,305
dataset/images/-1067701776636141108.png,358,467
dataset/images/3036449672348158586.png,341,535
dataset/images/-1590287030145246856.png,357,599
dataset/images/-7011357152878990232.png,323,753
dataset/images/-32780330778240158.png,300,425
dataset/images/5981588154275979091.png,327,556
dataset/images/-172643478809679819.png,257,294
dataset/images/-1069928544911808619.png,325,553
dataset/images/-3493309736947822924.png,313,497
dataset/images/-8066161771656788258.png,268,379
dataset/images/308809278742658581.png,336,547
dataset/images/-3398015871098565688.png,309,408
dataset/images/8818283449862745390.png,392,646
dataset/images/5917703655334574521.png,379,554
dataset/images/-8679299693007624526.png,361,497
dataset/images/-8225853453283466659.png,331,357
dataset/images/-710101171461854037.png,344,451
dataset/images/-6982210144088943828.png,376,521
dataset/images/-5128272363659154502.png,361,419
dataset/images/2321842199772092520.png,369,455
dataset/images/-1831810820756751591.png,319,343
dataset/images/-2538731880524128360.png,335,370
dataset/images/-3960241276164849315.png,325,440
dataset/images/-9002584586913443899.png,325,438
dataset/images/-72454742289752.png,325,438
dataset/images/-2936233789105696776.png,325,438
dataset/images/-8351498747234518768.png,352,735
dataset/images/-1313927078711715573.png,299,379
dataset/images/-1587579803946468698.png,309,468
dataset/images/-7596189015309860038.png,257,395
dataset/images/-2702361237535417918.png,275,302
dataset/images/-8240797750699318459.png,270,440
dataset/images/-3316097198735060969.png,269,424
dataset/images/-1592222786083529679.png,235,598
dataset/images/-7136007275263566295.png,239,524
dataset/images/-2377960990942383256.png,267,537
dataset/images/-1010754336982699838.png,264,500
dataset/images/-6390996263842066546.png,264,500
dataset/images/-2236217581770445072.png,259,492
dataset/images/-5679697758589047845.png,116,635
dataset/images/-562221495953267393.png,322,521
dataset/images/-1401905848534862361.png,302,617
dataset/images/-4311219496679279746.png,302,613
dataset/images/-3876354847225336859.png,299,596
dataset/images/-3978555269976453746.png,328,288
dataset/images/-3200564452857795637.png,321,518
dataset/images/-7169804902942311189.png,369,594
dataset/images/-2288756320947393803.png,306,500
dataset/images/5958062192006016839.png,306,500
dataset/images/5203719973920132329.png,317,427
dataset/images/-3334185101988508211.png,367,637
dataset/images/6224301155650498099.png,366,602
dataset/images/3394250592616475386.png,631,470
dataset/images/-1350076885661654362.png,545,403
dataset/images/-7988508492713387689.png,367,571
dataset/images/-3970639053250352440.png,367,571
dataset/images/-4747429059061691962.png,230,664
dataset/images/2149413884633077115.png,327,484
dataset/images/-2850393001491389427.png,314,540
dataset/images/-3483024805543442518.png,411,465
dataset/images/-4630971481135273365.png,394,468
dataset/images/-4424350057616392817.png,301,323
dataset/images/5591099812603848600.png,336,467
dataset/images/-1864078631398282000.png,327,611
dataset/images/5616835953748252162.png,323,530
dataset/images/-5665949552425967322.png,334,529
dataset/images/3129243513709030690.png,587,292
dataset/images/2979908324310233539.png,354,481
dataset/images/-8311841729993892354.png,378,521
dataset/images/-7727984772540059761.png,437,862
dataset/images/-6264859610176037628.png,367,444
dataset/images/-6140702918600187341.png,237,527
dataset/images/-1894892006032937419.png,270,534
dataset/images/-8558714499692748030.png,263,700
dataset/images/-2560035461690419800.png,559,594
dataset/images/-1079215084021398308.png,179,319
dataset/images/-8841534478189887460.png,245,406
dataset/images/-4953704703446694699.png,245,408
dataset/images/-1085817410470619203.png,293,635
dataset/images/1757309953129434820.png,237,410
dataset/images/-8916304853328310376.png,234,358
dataset/images/762331247954431074.png,277,507
dataset/images/-6701195192556380.png,279,482
dataset/images/-8034585694919545631.png,271,431
dataset/images/-5326168138094732222.png,288,518
dataset/images/-6050720015754485300.png,296,451
dataset/images/-8328439140807862020.png,296,451
dataset/images/-10613873741742319.png,336,357
dataset/images/-8378597063323783191.png,399,470
dataset/images/1594071125846430654.png,220,401
dataset/images/-2690790221695821258.png,385,468
dataset/images/-4626079373925179355.png,372,482
dataset/images/-3780703286966538961.png,591,575
dataset/images/-8297415963972830482.png,546,526
dataset/images/-3734925325452792716.png,213,473
dataset/images/-4234337738912067915.png,455,433
dataset/images/4618618408056657100.png,371,498
dataset/images/-3902505592917937488.png,395,376
dataset/images/-6202938230994731909.png,378,509
dataset/images/-6831188936842345579.png,377,496
dataset/images/-5741173287805365711.png,377,496
dataset/images/6553935661267505665.png,377,496
dataset/images/-2671745000877318721.png,377,496
dataset/images/-9100032692393067549.png,377,496
dataset/images/-8506705780207408689.png,355,633
dataset/images/4456010516379273500.png,374,531
dataset/images/-3936103083949335804.png,286,444
dataset/images/-1619916993857047397.png,431,538
dataset/images/-1201194537194231116.png,394,500
dataset/images/-6765079339319416166.png,393,500
dataset/images/-4063942529777927310.png,455,388
dataset/images/-1904324689162437250.png,395,557
dataset/images/-222293861528511743.png,395,557
dataset/images/-5923881436433625108.png,367,362
dataset/images/2065343154650666651.png,367,362
dataset/images/762690062038124775.png,367,362
dataset/images/2812276317746120739.png,377,646
dataset/images/6721682859208353419.png,369,620
dataset/images/4693019165715133744.png,299,477
dataset/images/-4138807821440436111.png,299,477
dataset/images/8444165190181229002.png,326,556
dataset/images/8195632356731883873.png,386,262
dataset/images/-555548212421717526.png,384,292
dataset/images/5244444480130909722.png,382,340
dataset/images/-446114786730635224.png,382,340
dataset/images/-4170000842289708546.png,382,340
dataset/images/-5513259000492963734.png,342,358
dataset/images/-1065949523907036724.png,345,388
dataset/images/-4510716316709881959.png,264,400
dataset/images/-6885248899916011518.png,341,495
dataset/images/-734803940501398306.png,539,478
dataset/images/-1355216779969134338.png,436,691
dataset/images/-4748757658895953163.png,404,515
dataset/images/-2205108468515981837.png,398,471
dataset/images/5896184176649937032.png,377,559
dataset/images/7201824139187911035.png,377,559
dataset/images/-2844794297409147916.png,377,559
dataset/images/-5950817590018927084.png,377,559
dataset/images/3921497474486328983.png,377,559
dataset/images/4979304386326901614.png,185,449
dataset/images/-3214885068431580766.png,162,449
dataset/images/-1122694172813987159.png,289,678
dataset/images/-1264230661338860030.png,290,663
dataset/images/-3683355746799434861.png,333,601
dataset/images/-3850686506939486989.png,342,594
dataset/images/-1216401576778757957.png,342,594
dataset/images/-3646671587236776707.png,342,594
dataset/images/-2909501836418885572.png,342,594
dataset/images/-1552496272893927742.png,342,594
dataset/images/-1970883191328192750.png,386,622
dataset/images/-4411279915061191754.png,363,479
dataset/images/-3018629149017877305.png,363,479
dataset/images/-1367082708485351334.png,364,475
dataset/images/2312932902832481310.png,363,475
dataset/images/-8579367048811032343.png,181,633
dataset/images/-6874377976833605221.png,156,518
dataset/images/-6292941954255148760.png,183,535
dataset/images/-3495721734631238076.png,255,585
dataset/images/6869198090785206318.png,283,523
dataset/images/-5285766305362811013.png,330,329
dataset/images/-1705788235336488722.png,408,649
dataset/images/-7827471639303718306.png,385,470
dataset/images/-505444216786952001.png,366,462
dataset/images/-2387709625450358964.png,419,542
dataset/images/-5674841144941000124.png,326,435
dataset/images/-8514985552097683346.png,187,642
dataset/images/7253853475589663178.png,319,415
dataset/images/-8814112908977261859.png,319,415
dataset/images/1037297535960591406.png,319,415
dataset/images/-2810323898723349690.png,319,415
dataset/images/-5005489811021009225.png,590,353
dataset/images/-1116448061064317122.png,305,687
dataset/images/-5319341014918187835.png,298,711
dataset/images/2405240516238144095.png,374,450
dataset/images/1557051307003498718.png,215,322
dataset/images/-5948592183169529123.png,316,461
dataset/images/-759162848082135038.png,316,461
dataset/images/-3454742488172101921.png,365,600
dataset/images/-2497245638901375873.png,56,126
dataset/images/-7929269108742615113.png,222,436
dataset/images/-96706846239146494.png,291,653
dataset/images/3555413581650656128.png,260,457
dataset/images/-149370159562489829.png,265,483
dataset/images/-1694289917312294997.png,284,398
dataset/images/4943233056358001391.png,287,433
dataset/images/-5246458235640235125.png,287,433
dataset/images/-927797147009397266.png,387,592
dataset/images/-4364923944338290483.png,317,430
dataset/images/-143664014880822194.png,321,397
dataset/images/5666896587253406594.png,331,407
dataset/images/-2593983323398825549.png,328,438
dataset/images/3209927844777750788.png,352,653
dataset/images/1810370700821678969.png,280,82
dataset/images/-1150577368597256207.png,373,383
dataset/images/-3224527372356332830.png,236,250
dataset/images/-5199233948115542640.png,325,462
dataset/images/-2129089488965660902.png,304,358
dataset/images/-3435580209784550568.png,307,470
dataset/images/-285705312472539855.png,310,231
dataset/images/-5392509949054928551.png,333,445
dataset/images/-6241322428464148939.png,386,625
dataset/images/-1239944862860760460.png,390,571
dataset/images/-2316476135441781567.png,239,373
